15.7	95
15.72	86.666667
15.74	80
15.76	80
15.78	83.333333
15.8	71.666667
15.82	105
15.84	88.333333
15.86	78.333333
15.88	91.666667
15.9	83.333333
15.92	83.333333
15.94	76.666667
15.96	78.333333
15.98	123.333333
16	83.333333
16.02	91.666667
16.04	90
16.06	88.333333
16.08	100
16.1	83.333333
16.12	101.666667
16.14	121.666667
16.16	90
16.18	110
16.2	85
16.22	78.333333
16.24	90
16.26	115
16.28	93.333333
16.3	108.333333
16.32	111.666667
16.34	98.333333
16.36	90
16.38	111.666667
16.4	81.666667
16.42	110
16.44	71.666667
16.46	91.666667
16.48	83.333333
16.5	78.333333
16.52	78.333333
16.54	106.666667
16.56	98.333333
16.58	93.333333
16.6	91.666667
16.62	96.666667
16.64	83.333333
16.66	93.333333
16.68	80
16.7	78.333333
16.72	105
16.74	103.333333
16.76	85
16.78	86.666667
16.8	85
16.82	85
16.84	78.333333
16.86	85
16.88	80
16.9	80
16.92	85
16.94	80
16.96	85
16.98	93.333333
17	100
17.02	100
17.04	78.333333
17.06	81.666667
17.08	95
17.1	76.666667
17.12	91.666667
17.14	71.666667
17.16	88.333333
17.18	85
17.2	73.333333
17.22	83.333333
17.24	85
17.26	83.333333
17.28	106.666667
17.3	83.333333
17.32	81.666667
17.34	68.333333
17.36	71.666667
17.38	96.666667
17.4	98.333333
17.42	83.333333
17.44	98.333333
17.46	86.666667
17.48	86.666667
17.5	90
17.52	80
17.54	81.666667
17.56	61.666667
17.58	93.333333
17.6	121.666667
17.62	78.333333
17.64	91.666667
17.66	83.333333
17.68	83.333333
17.7	65
17.72	91.666667
17.74	86.666667
17.76	81.666667
17.78	66.666667
17.8	75
17.82	65
17.84	95
17.86	95
17.88	81.666667
17.9	65
17.92	78.333333
17.94	73.333333
17.96	85
17.98	93.333333
18	91.666667
18.02	113.333333
18.04	70
18.06	66.666667
18.08	90
18.1	81.666667
18.12	56.666667
18.14	66.666667
18.16	81.666667
18.18	76.666667
18.2	83.333333
18.22	103.333333
18.24	76.666667
18.26	95
18.28	70
18.3	76.666667
18.32	78.333333
18.34	80
18.36	86.666667
18.38	71.666667
18.4	96.666667
18.42	90
18.44	81.666667
18.46	78.333333
18.48	58.333333
18.5	63.333333
18.52	75
18.54	76.666667
18.56	71.666667
18.58	88.333333
